Product,Price,Discount,Ratings,Reviews Count,Category,Link
Acer Aspire Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and Light...,40860,28% off,4.1 out of 5 stars,128,electronics,https://www.flipkart.com/acer-aspire-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-al15-52h-thin-light-laptop/p/itmc262e2fa338ce?pid=COMH59E4SZYVDQUU&lid=LSTCOMH59E4SZYVDQUU1KQHXN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_11&otracker=search&fm=organic&iid=en_az8wxlcKaCcycrK7oL-Ok0LWrt3cCp5PXnCJBhR82npGgTKqRH4OU4lMnAC1DW5D-bJC_2d5-GOPpWWBx5rrQWaRs4JL222ZRV-dN99QnxU%3D&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
Acer Aspire 15 AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 Home) Aspire AS15-42 Thin an...,31989,46% off,4.1 out of 5 stars,246,electronics,https://www.flipkart.com/acer-aspire-15-amd-ryzen-5-hexa-core-7430u-16-gb-512-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XW36HUXB8&lid=LSTCOMH397XW36HUXB8LCSOPU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_12&otracker=search&fm=organic&iid=en_az8wxlcKaCcycrK7oL-Ok0LWrt3cCp5PXnCJBhR82nqPUEA1Y3bfjs-MZiltAdQTu5_iO1zH0H689NbAragRBa8iqbiwhGf4dwbXVx7ZSks%3D&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
Samsung Galaxy Book4 Metal Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ-...,57989,35% off,4.4 out of 5 stars,242,electronics,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-np750xgj-kg3in-np750xgj-lg3in-np750xgj-lg8in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDYPUZAAXD&lid=LSTCOMGZUYDYPUZAAXDBMAOEF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_13&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMGZUYDYPUZAAXD.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71074WS...,35989,52% off,4.2 out of 5 stars,139,electronics,https://www.flipkart.com/asus-expertbook-p1-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-p1503cva-s71074ws-thin-light-laptop/p/itmf84b442d31b6b?pid=COMH8Z2QENXVKHGX&lid=LSTCOMH8Z2QENXVKHGXT2JJBZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_14&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMH8Z2QENXVKHGX.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light ...,24999,41% off,4.2 out of 5 stars,319,electronics,https://www.flipkart.com/acer-aspire-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm7dda0a4d1d62a?pid=COMHY24RJH2YXVPG&lid=LSTCOMHY24RJH2YXVPGTVAAXW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=default_BestsellerId_6bo%2Fb5g&srno=s_1_15&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMHY24RJH2YXVPG.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
Acer Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light Laptop,32990,31% off,4.2 out of 5 stars,319,electronics,https://www.flipkart.com/acer-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm7dda0a4d1d62a?pid=COMH28U4QHJGSTV5&lid=LSTCOMH28U4QHJGSTV5MTLMNB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_16&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMH28U4QHJGSTV5.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
MSI Thin 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,55990,30% off,3.9 out of 5 stars,4,electronics,https://www.flipkart.com/msi-thin-15-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-144-hz-b13udx-3223in-gaming-laptop/p/itm850dabf8c0dd3?pid=COMHCRGWUFP39CBY&lid=LSTCOMHCRGWUFP39CBYTS9GI8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_17&otracker=search&fm=organic&iid=en_az8wxlcKaCcycrK7oL-Ok0LWrt3cCp5PXnCJBhR82nqT6B5vTV7xjMpkttQXmhgav8nJ9UDnqO7fPMnV9-COHx7zrT4gkWAkPCdPBnPCejA%3D&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Qualcomm Snapdragon X - (16 GB/512 GB...,54989,40% off,4 out of 5 stars,9,electronics,https://www.flipkart.com/samsung-galaxy-book4-edge-series-copilot-ai-pc-full-metal-chasis-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-np750xqb-ka1in-thin-light-laptop/p/itm1d61ec8d90cc7?pid=COMHE4ATFWNVHXHS&lid=LSTCOMHE4ATFWNVHXHSIHS0FO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_18&otracker=search&fm=organic&iid=en_az8wxlcKaCcycrK7oL-Ok0LWrt3cCp5PXnCJBhR82npZOAyDUTEvh5vQ48Gq_8KRbUYZnoLz41txX5V0zShOwssrgPW5YLzJU0_H6_RHKR0%3D&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,48489,37% off,4.4 out of 5 stars,944,electronics,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_19&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMGZUYDFZXHWYWZ.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...,29990,47% off,4.1 out of 5 stars,146,electronics,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMGXPH6XJE9ZKGZ&lid=LSTCOMGXPH6XJE9ZKGZYBFYPH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_20&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMGXPH6XJE9ZKGZ.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
"Acer Aspire 14 with Backlit Keyboard, Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Hom...",40989,45% off,4.3 out of 5 stars,468,electronics,https://www.flipkart.com/acer-aspire-14-backlit-keyboard-intel-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-as14h-53-thin-light-laptop/p/itm6d9e21bde5a56?pid=COMHEWCQJGXCFPP4&lid=LSTCOMHEWCQJGXCFPP4YYLORL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_21&otracker=search&fm=organic&iid=en_az8wxlcKaCcycrK7oL-Ok0LWrt3cCp5PXnCJBhR82nrqG-FXeZrzd2nqUKBQJEpGd8RNLi1zD912vHyTHF5oTkF-RT516lNv_aeXIPaRjgQ%3D&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
"ASUS Vivobook S16 OLED (2025) with Backlit Keyboard, Metal Body*, Qualcomm Snapdragon X - (16 GB/512 G...",59989,39% off,4.5 out of 5 stars,5,electronics,https://www.flipkart.com/asus-vivobook-s16-oled-2025-backlit-keyboard-metal-body-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3607qa-sh078ws-thin-light-laptop/p/itm252509f1beb81?pid=COMHCQ5EYNZ2HRWW&lid=LSTCOMHCQ5EYNZ2HRWWUYQZ3F&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_22&otracker=search&fm=organic&iid=en_az8wxlcKaCcycrK7oL-Ok0LWrt3cCp5PXnCJBhR82nqXpa1BeaeCIjSZwEpOSnfbqNNClp8RMoUiEuGU3PzvwdmEaX_1OVaDgohoY5ZV-y8%3D&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
Apple MacBook AIR Apple M2 - (16 GB/256 GB SSD/macOS Sequoia) MC7W4HN/A,63989,25% off,4.7 out of 5 stars,178,electronics,https://www.flipkart.com/apple-macbook-air-m2-16-gb-256-gb-ssd-macos-sequoia-mc7w4hn-a/p/itm2ea42dec44bca?pid=COMH64PYZU4ZZR79&lid=LSTCOMH64PYZU4ZZR79AHLYXY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=default_FkPickId_6bo%2Fb5g&srno=s_1_23&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMH64PYZU4ZZR79.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ-...,50990,38% off,4.4 out of 5 stars,944,electronics,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-np750xgj-kg2in-np750xgj-lg2in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDGFJGHZR4&lid=LSTCOMGZUYDGFJGHZR4JPVIN2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_24&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMGZUYDGFJGHZR4.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
Acer Aspire Lite Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) AL15-52H Thin and Li...,42870,33% off,4.1 out of 5 stars,128,electronics,https://www.flipkart.com/acer-aspire-lite-intel-core-i5-12th-gen-12450h-16-gb-1-tb-ssd-windows-11-home-al15-52h-thin-light-laptop/p/itmc262e2fa338ce?pid=COMH883AGRXJD8SB&lid=LSTCOMH883AGRXJD8SBYSNBXS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_25&otracker=search&fm=organic&iid=0b707835-9575-4e23-876c-19e787c8e528.COMH883AGRXJD8SB.SEARCH&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin...,38990,37% off,4.4 out of 5 stars,540,electronics,https://www.flipkart.com/msi-modern-14-amd-ryzen-5-hexa-core-7530u-8-gb-512-gb-ssd-windows-11-home-c7m-063in-thin-light-laptop/p/itm8820edd8b6c55?pid=COMGMV6VHGPAGP55&lid=LSTCOMGMV6VHGPAGP553JIQX6&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_26&otracker=search&fm=organic&iid=0b707835-9575-4e23-876c-19e787c8e528.COMGMV6VHGPAGP55.SEARCH&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Metallic Design, H-Series Intel Core 5 120U - ...",43990,40% off,4.1 out of 5 stars,8,electronics,https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-metallic-design-h-series-intel-core-5-120u-16-gb-512-gb-ssd-windows-11-home-x1504vap-bq543ws-thin-light-laptop/p/itmf2db819e1b048?pid=COMHEZZTXFYMTKUF&lid=LSTCOMHEZZTXFYMTKUFUNOOJC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_27&otracker=search&fm=organic&iid=en_5NZzSEw5b-gtrWOgiHQT0h3SwbvNC0GoLx85q0TWOSUmwQRr_k8gndlBGjY-ioHFeegjTVA9sI76_pWFaMP0q_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
Lenovo LOQ 2025 AMD Ryzen 7 Octa Core 250 - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,122490,19% off,,,electronics,https://www.flipkart.com/lenovo-loq-2025-amd-ryzen-7-octa-core-250-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5060-15ahp10-gaming-laptop/p/itma6142241c632d?pid=COMHEWAJYYBWBSKF&lid=LSTCOMHEWAJYYBWBSKFVFYRRC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_28&otracker=search&fm=organic&iid=en_5NZzSEw5b-gtrWOgiHQT0h3SwbvNC0GoLx85q0TWOSUqz2imX53HwHaqQtLma3Oqnwrhgd0pgYOxCmzL6CVfp_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
Lenovo IdeaPad Slim 5 Co-Pilot Next Gen AI PC Full Metal Snapdragon X Plus - (16 GB/1 TB SSD/Windows 1...,64989,48% off,4.1 out of 5 stars,61,electronics,https://www.flipkart.com/lenovo-ideapad-slim-5-co-pilot-next-gen-ai-pc-full-metal-snapdragon-x-plus-16-gb-1-tb-ssd-windows-11-home-14q8x9-thin-light-laptop/p/itm8a59041fc8c0f?pid=COMH4N9CZ7JKPQQC&lid=LSTCOMH4N9CZ7JKPQQCOFLXDU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_29&otracker=search&fm=organic&iid=0b707835-9575-4e23-876c-19e787c8e528.COMH4N9CZ7JKPQQC.SEARCH&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
Infinix ZEROBOOK 13 Intel Intel Core i9 13th Gen 13900H - (32 GB/1 TB SSD/Windows 11 Home) ZL513 Thin ...,49900,66% off,4 out of 5 stars,181,electronics,https://www.flipkart.com/infinix-zerobook-13-intel-core-i9-13th-gen-13900h-32-gb-1-tb-ssd-windows-11-home-zl513-thin-light-laptop/p/itmad7e026e8b8c5?pid=COMGRFPGYCKFSGZG&lid=LSTCOMGRFPGYCKFSGZGMBU4DX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_30&otracker=search&fm=organic&iid=0b707835-9575-4e23-876c-19e787c8e528.COMGRFPGYCKFSGZG.SEARCH&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L...,31990,44% off,4.4 out of 5 stars,594,electronics,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg9in-thin-light-laptop/p/itmc29d559898e6f?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWEHCUEXR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_31&otracker=search&fm=organic&iid=en_5NZzSEw5b-gtrWOgiHQT0h3SwbvNC0GoLx85q0TWOSWpAd5mxYzz4XpCLibhD1-ZMu1C86-FoTOWW1Ro1-TyNPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
Infinix Y1 Plus Neo Intel Celeron Quad Core 11th Gen N5100 - (4 GB/128 GB SSD/Windows 11 Home) XL30 Th...,14990,50% off,3.9 out of 5 stars,145,electronics,https://www.flipkart.com/infinix-y1-plus-neo-intel-celeron-quad-core-11th-gen-n5100-4-gb-128-gb-ssd-windows-11-home-xl30-thin-light-laptop/p/itm0b2fc88ba43f7?pid=COMGQHVMHPPH7XHC&lid=LSTCOMGQHVMHPPH7XHC6SOYMY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_32&otracker=search&fm=organic&iid=en_5NZzSEw5b-gtrWOgiHQT0h3SwbvNC0GoLx85q0TWOSVvAY3wHtxoL4gqG6VCYkAQLVq-KyxeuAdlvSfX8_2b7_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
ASUS Expertbook P1 High-performance processor Intel Core i5 13th Gen 13420H - (32 GB/512 GB SSD/Window...,53990,53% off,4.3 out of 5 stars,109,electronics,https://www.flipkart.com/asus-expertbook-p1-high-performance-processor-intel-core-i5-13th-gen-13420h-32-gb-512-gb-ssd-windows-11-home-p1403cva-s60939ws-thin-light-laptop/p/itm50988c1fc56e6?pid=COMH8Z2QGRVBX4AF&lid=LSTCOMH8Z2QGRVBX4AF72IMNQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_33&otracker=search&fm=organic&iid=0b707835-9575-4e23-876c-19e787c8e528.COMH8Z2QGRVBX4AF.SEARCH&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
MSI Modern 14 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-062IN Thi...,41990,35% off,4.4 out of 5 stars,540,electronics,https://www.flipkart.com/msi-modern-14-amd-ryzen-5-hexa-core-7530u-16-gb-512-gb-ssd-windows-11-home-c7m-062in-thin-light-laptop/p/itm8820edd8b6c55?pid=COMGMV6VNCJ7TTYV&lid=LSTCOMGMV6VNCJ7TTYVJYI44H&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_2_34&otracker=search&fm=organic&iid=0b707835-9575-4e23-876c-19e787c8e528.COMGMV6VNCJ7TTYV.SEARCH&ppt=sp&ppn=sp&ssid=kt7vfefsds0000001758543783003&qH=312f91285e048e09
