Product,Price,Discount,Ratings,Reviews Count,Category,Link
acer aspire intel core i5 12th gen 12450h - (16 gb/512 gb ssd/windows 11 home) al15-52h thin and light...,40860,28,4.1,128.0,electronics,https://www.flipkart.com/acer-aspire-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-al15-52h-thin-light-laptop/p/itmc262e2fa338ce?pid=COMH59E4SZYVDQUU&lid=LSTCOMH59E4SZYVDQUU1KQHXN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_11&otracker=search&fm=organic&iid=en_az8wxlcKaCcycrK7oL-Ok0LWrt3cCp5PXnCJBhR82npGgTKqRH4OU4lMnAC1DW5D-bJC_2d5-GOPpWWBx5rrQWaRs4JL222ZRV-dN99QnxU%3D&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
acer aspire 15 amd ryzen 5 hexa core 7430u - (16 gb/512 gb ssd/windows 11 home) aspire as15-42 thin an...,31989,46,4.1,246.0,electronics,https://www.flipkart.com/acer-aspire-15-amd-ryzen-5-hexa-core-7430u-16-gb-512-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XW36HUXB8&lid=LSTCOMH397XW36HUXB8LCSOPU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_12&otracker=search&fm=organic&iid=en_az8wxlcKaCcycrK7oL-Ok0LWrt3cCp5PXnCJBhR82nqPUEA1Y3bfjs-MZiltAdQTu5_iO1zH0H689NbAragRBa8iqbiwhGf4dwbXVx7ZSks%3D&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
samsung galaxy book4 metal intel core i7 13th gen 1355u - (16 gb/512 gb ssd/windows 11 home) np750xgj-...,57989,35,4.4,242.0,electronics,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-np750xgj-kg3in-np750xgj-lg3in-np750xgj-lg8in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDYPUZAAXD&lid=LSTCOMGZUYDYPUZAAXDBMAOEF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_13&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMGZUYDYPUZAAXD.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
asus expertbook p1 intel core i3 13th gen 1315u - (16 gb/512 gb ssd/windows 11 home) p1503cva-s71074ws...,35989,52,4.2,139.0,electronics,https://www.flipkart.com/asus-expertbook-p1-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-p1503cva-s71074ws-thin-light-laptop/p/itmf84b442d31b6b?pid=COMH8Z2QENXVKHGX&lid=LSTCOMH8Z2QENXVKHGXT2JJBZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_14&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMH8Z2QENXVKHGX.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
acer aspire 3 intel core i3 12th gen 1215u - (8 gb/512 gb ssd/windows 11 home) a324-51 thin and light ...,24999,41,4.2,319.0,electronics,https://www.flipkart.com/acer-aspire-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm7dda0a4d1d62a?pid=COMHY24RJH2YXVPG&lid=LSTCOMHY24RJH2YXVPGTVAAXW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=default_BestsellerId_6bo%2Fb5g&srno=s_1_15&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMHY24RJH2YXVPG.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
acer intel core i3 12th gen 1215u - (16 gb/512 gb ssd/windows 11 home) a324-51 thin and light laptop,32990,31,4.2,319.0,electronics,https://www.flipkart.com/acer-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm7dda0a4d1d62a?pid=COMH28U4QHJGSTV5&lid=LSTCOMH28U4QHJGSTV5MTLMNB&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_16&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMH28U4QHJGSTV5.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
msi thin 15 intel core i5 13th gen 13420h - (16 gb/512 gb ssd/windows 11 home/6 gb graphics/nvidia gef...,55990,30,3.9,4.0,electronics,https://www.flipkart.com/msi-thin-15-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-144-hz-b13udx-3223in-gaming-laptop/p/itm850dabf8c0dd3?pid=COMHCRGWUFP39CBY&lid=LSTCOMHCRGWUFP39CBYTS9GI8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_17&otracker=search&fm=organic&iid=en_az8wxlcKaCcycrK7oL-Ok0LWrt3cCp5PXnCJBhR82nqT6B5vTV7xjMpkttQXmhgav8nJ9UDnqO7fPMnV9-COHx7zrT4gkWAkPCdPBnPCejA%3D&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
samsung galaxy book4 edge series copilot ai-pc full metal chasis qualcomm snapdragon x - (16 gb/512 gb...,54989,40,4.0,9.0,electronics,https://www.flipkart.com/samsung-galaxy-book4-edge-series-copilot-ai-pc-full-metal-chasis-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-np750xqb-ka1in-thin-light-laptop/p/itm1d61ec8d90cc7?pid=COMHE4ATFWNVHXHS&lid=LSTCOMHE4ATFWNVHXHSIHS0FO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_18&otracker=search&fm=organic&iid=en_az8wxlcKaCcycrK7oL-Ok0LWrt3cCp5PXnCJBhR82npZOAyDUTEvh5vQ48Gq_8KRbUYZnoLz41txX5V0zShOwssrgPW5YLzJU0_H6_RHKR0%3D&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
samsung galaxy book4 metal intel core i5 13th gen 1335u - (8 gb/512 gb ssd/windows 11 home) np750xgj-k...,48489,37,4.4,944.0,electronics,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_19&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMGZUYDFZXHWYWZ.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
acer aspire lite amd ryzen 5 hexa core 5625u - (8 gb/512 gb ssd/windows 11 home) al15-41 thin and ligh...,29990,47,4.1,146.0,electronics,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMGXPH6XJE9ZKGZ&lid=LSTCOMGXPH6XJE9ZKGZYBFYPH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_20&otracker=search&fm=organic&iid=1d2e9f5b-2988-487d-bcb9-2a0fa3cb8966.COMGXPH6XJE9ZKGZ.SEARCH&ppt=sp&ppn=sp&ssid=erk157gu740000001758543778290&qH=312f91285e048e09
