Product,Price,Discount,Ratings,Reviews Count,Category,Link
"asus vivobook go 15, intel celeron n4500, fingerprint sensor (intel hd igpu/8gb ram/512gb ssd/fhd/15.6""/60hz/42whrs/windows 11/m365 basic (1year)*/office home 2024/star black/1.57 kg) e510ka-ej9011ws",23875.0,48.0,2.4,8,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTU0NjA0MjkzMDczNDIyOjE3NTgwMzA2ODM6c3BfbXRmOjMwMDYxOTE1ODU2MTMzMjo6MDo6&url=%2FASUS-Vivobook-Celeron-Fingerprint-E510KA-EJ9011WS%2Fdp%2FB0DTV363L3%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.Idvdwt_UXS2_-E6IS9-yitNjJLxxxJzVUk76Hr5OTIemRfUN9pqtqyLmQIOpCZUWSo4Xn9laxfU91kh0iggRTH2efoJn7dh2FYzi4c9IXc_fl0IP5gq3H7BvtNlu4lQeoeBmMgknQgEVU-n0by1J-LfSTOXTqdD6MzDAGp5LT3B7X-asuVMYo9sh6XwhHu_q6DqJlfE8XtjLWOV5dMvGg56awHU42w2O1-Z-0CzHa-k.LkJwNoRW3Xb4Hq2TmhqsCngUUxy2jBrwioHF2QZtugE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758030683%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=CcGq5qLTsD&sp_cr=ZAZ
"lenovo {smartchoice)chromebook intel celeron n4500 (4gb ram/64gb emmc 5.1/11.6 inch (29.46cm)/hd display/2wx2 stereo speakers/hd camera/chrome os/blue/1.21kg), 82uy0014ha",12990.0,64.0,3.9,36,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTU0NjA0MjkzMDczNDIyOjE3NTgwMzA2ODM6c3BfbXRmOjMwMDYxOTE1ODU2MDUzMjo6MDo6&url=%2FLenovo-SmartChoice-Chromebook-Speakers-82UY0014HA%2Fdp%2FB0F2TMZJ24%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.Idvdwt_UXS2_-E6IS9-yitNjJLxxxJzVUk76Hr5OTIemRfUN9pqtqyLmQIOpCZUWSo4Xn9laxfU91kh0iggRTH2efoJn7dh2FYzi4c9IXc_fl0IP5gq3H7BvtNlu4lQeoeBmMgknQgEVU-n0by1J-LfSTOXTqdD6MzDAGp5LT3B7X-asuVMYo9sh6XwhHu_q6DqJlfE8XtjLWOV5dMvGg56awHU42w2O1-Z-0CzHa-k.LkJwNoRW3Xb4Hq2TmhqsCngUUxy2jBrwioHF2QZtugE%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758030683%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=i6a0LNRPCT&sp_cr=ZAZ
"asus tuf gaming a15, amd ryzen 7 7435hs gaming laptop(nvidia rtx 3050-4gb/60w tgp/16gb ram/512gb ssd/fhd/15.6""/144hz/rgb kb/48whr/windows 11//graphite black/2.30 kg) fa506ncr-hn054w",62990.0,25.0,4.0,372,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_13?dib=eyJ2IjoiMSJ9.Idvdwt_UXS2_-E6IS9-yitNjJLxxxJzVUk76Hr5OTIemRfUN9pqtqyLmQIOpCZUWSo4Xn9laxfU91kh0iggRTH2efoJn7dh2FYzi4c9IXc_fl0IP5gq3H7BvtNlu4lQeoeBmMgknQgEVU-n0by1J-LfSTOXTqdD6MzDAGp5LT3B7X-asuVMYo9sh6XwhHu_q6DqJlfE8XtjLWOV5dMvGg56awHU42w2O1-Z-0CzHa-k.LkJwNoRW3Xb4Hq2TmhqsCngUUxy2jBrwioHF2QZtugE&dib_tag=se&keywords=laptop&qid=1758030683&sr=8-13
"lenovo 14 (2025), intel core i7 12th gen 1255u - (16 gb/512 gb ssd/intel iris xe graphics/windows 11 pro) thin and light business laptop/14.0"" fhd display/iron grey/1.4 kg/ms office 2021",49490.0,55.0,3.4,13,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/Lenovo-14-Intel-Core-1255U/dp/B0F6QGZHG2/ref=sr_1_14?dib=eyJ2IjoiMSJ9.Idvdwt_UXS2_-E6IS9-yitNjJLxxxJzVUk76Hr5OTIemRfUN9pqtqyLmQIOpCZUWSo4Xn9laxfU91kh0iggRTH2efoJn7dh2FYzi4c9IXc_fl0IP5gq3H7BvtNlu4lQeoeBmMgknQgEVU-n0by1J-LfSTOXTqdD6MzDAGp5LT3B7X-asuVMYo9sh6XwhHu_q6DqJlfE8XtjLWOV5dMvGg56awHU42w2O1-Z-0CzHa-k.LkJwNoRW3Xb4Hq2TmhqsCngUUxy2jBrwioHF2QZtugE&dib_tag=se&keywords=laptop&qid=1758030683&sr=8-14
"acer aspire go 14, intel core ultra 5 125h (14th gen),16gb ddr5 ram/512gb ssd, wuxga ips, 14.0""/35.56 cm, win 11, ms office, steel gray, 1.5 kg, ag14-71m,backlit keyboard, ai powered premium laptop",52999.0,27.0,3.5,29,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/AspireGo14-14thgen-Processor-AG14-71M-Privacy/dp/B0FDL57MKD/ref=sr_1_15?dib=eyJ2IjoiMSJ9.Idvdwt_UXS2_-E6IS9-yitNjJLxxxJzVUk76Hr5OTIemRfUN9pqtqyLmQIOpCZUWSo4Xn9laxfU91kh0iggRTH2efoJn7dh2FYzi4c9IXc_fl0IP5gq3H7BvtNlu4lQeoeBmMgknQgEVU-n0by1J-LfSTOXTqdD6MzDAGp5LT3B7X-asuVMYo9sh6XwhHu_q6DqJlfE8XtjLWOV5dMvGg56awHU42w2O1-Z-0CzHa-k.LkJwNoRW3Xb4Hq2TmhqsCngUUxy2jBrwioHF2QZtugE&dib_tag=se&keywords=laptop&qid=1758030683&sr=8-15
"lenovo v15 g4 amd ryzen 5 7520u 15.6 inch fhd thin & lite laptop, amd graphics, 16gb ddr5 5500mhz ram, 512gb ssd nvme, windows 11, dolby audio, arctic grey, 1 year onsite brand warranty",33640.0,49.0,4.0,162,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/Lenovo-Graphics-5500Mhz-Windows-Warranty/dp/B0F29HNJL1/ref=sr_1_16?dib=eyJ2IjoiMSJ9.Idvdwt_UXS2_-E6IS9-yitNjJLxxxJzVUk76Hr5OTIemRfUN9pqtqyLmQIOpCZUWSo4Xn9laxfU91kh0iggRTH2efoJn7dh2FYzi4c9IXc_fl0IP5gq3H7BvtNlu4lQeoeBmMgknQgEVU-n0by1J-LfSTOXTqdD6MzDAGp5LT3B7X-asuVMYo9sh6XwhHu_q6DqJlfE8XtjLWOV5dMvGg56awHU42w2O1-Z-0CzHa-k.LkJwNoRW3Xb4Hq2TmhqsCngUUxy2jBrwioHF2QZtugE&dib_tag=se&keywords=laptop&qid=1758030683&sr=8-16
"jiobook 11 with lifetime office/android 4g laptop mediatek 8788 (jioos) / octa-core/ 4gb ram / 64 emmc storage/thin and light laptop (11.6 inch, 990 grams)/ dual band wifi + sim/blue",12990.0,48.0,2.9,436,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/JioBook-Octa-Core-LPDDR4-JioOS-Expandable/dp/B0CKX9PY1H/ref=sr_1_17?dib=eyJ2IjoiMSJ9.Idvdwt_UXS2_-E6IS9-yitNjJLxxxJzVUk76Hr5OTIemRfUN9pqtqyLmQIOpCZUWSo4Xn9laxfU91kh0iggRTH2efoJn7dh2FYzi4c9IXc_fl0IP5gq3H7BvtNlu4lQeoeBmMgknQgEVU-n0by1J-LfSTOXTqdD6MzDAGp5LT3B7X-asuVMYo9sh6XwhHu_q6DqJlfE8XtjLWOV5dMvGg56awHU42w2O1-Z-0CzHa-k.LkJwNoRW3Xb4Hq2TmhqsCngUUxy2jBrwioHF2QZtugE&dib_tag=se&keywords=laptop&qid=1758030683&sr=8-17
"lenovo smartchoice ideapad slim 3 13th gen intel core i7-13620h 15.3 inch(38.8cm) wuxga ips laptop(16gb ram/512gb ssd/windows 11/office home 2024/backlit keyboard/1yr adp free/grey/1.6kg),83k100cjin",66190.0,26.0,4.0,153,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/Lenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN/dp/B0F2162VGQ/ref=sr_1_18?dib=eyJ2IjoiMSJ9.Idvdwt_UXS2_-E6IS9-yitNjJLxxxJzVUk76Hr5OTIemRfUN9pqtqyLmQIOpCZUWSo4Xn9laxfU91kh0iggRTH2efoJn7dh2FYzi4c9IXc_fl0IP5gq3H7BvtNlu4lQeoeBmMgknQgEVU-n0by1J-LfSTOXTqdD6MzDAGp5LT3B7X-asuVMYo9sh6XwhHu_q6DqJlfE8XtjLWOV5dMvGg56awHU42w2O1-Z-0CzHa-k.LkJwNoRW3Xb4Hq2TmhqsCngUUxy2jBrwioHF2QZtugE&dib_tag=se&keywords=laptop&qid=1758030683&sr=8-18
"hp 14, 13th gen intel core i3-1315u laptop (8gb ddr4,512gb ssd) anti-glare, micro-edge, 14/35.6cm, fhd, win11, m365 basic(1yr),office home24, silver,1.4kg, fhd camera w/privacy shutter, ep0341tu",36990.0,27.0,3.9,326,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/HP-i3-1315U-Anti-Glare-Micro-Edge-ep0341TU/dp/B0F9WNRWYS/ref=sr_1_19?dib=eyJ2IjoiMSJ9.Idvdwt_UXS2_-E6IS9-yitNjJLxxxJzVUk76Hr5OTIemRfUN9pqtqyLmQIOpCZUWSo4Xn9laxfU91kh0iggRTH2efoJn7dh2FYzi4c9IXc_fl0IP5gq3H7BvtNlu4lQeoeBmMgknQgEVU-n0by1J-LfSTOXTqdD6MzDAGp5LT3B7X-asuVMYo9sh6XwhHu_q6DqJlfE8XtjLWOV5dMvGg56awHU42w2O1-Z-0CzHa-k.LkJwNoRW3Xb4Hq2TmhqsCngUUxy2jBrwioHF2QZtugE&dib_tag=se&keywords=laptop&qid=1758030683&sr=8-19
"hp 15s, 12th gen intel core i3-1215u (8gb ddr4, 512gb ssd) anti-glare, 15.6""/39.6cm,fhd, win 11, ms office 21, silver, 1.69kg, fy5006tu/fd0751tu/fd0752tu, uhd graphics, hd camera, dual speakers laptop",34999.0,50.0,4.0,489,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/HP-i3-1215U-Anti-Glare-15-6inch-Graphics/dp/B0CJBL2QWY/ref=sr_1_20?dib=eyJ2IjoiMSJ9.Idvdwt_UXS2_-E6IS9-yitNjJLxxxJzVUk76Hr5OTIemRfUN9pqtqyLmQIOpCZUWSo4Xn9laxfU91kh0iggRTH2efoJn7dh2FYzi4c9IXc_fl0IP5gq3H7BvtNlu4lQeoeBmMgknQgEVU-n0by1J-LfSTOXTqdD6MzDAGp5LT3B7X-asuVMYo9sh6XwhHu_q6DqJlfE8XtjLWOV5dMvGg56awHU42w2O1-Z-0CzHa-k.LkJwNoRW3Xb4Hq2TmhqsCngUUxy2jBrwioHF2QZtugE&dib_tag=se&keywords=laptop&qid=1758030683&sr=8-20
