Product,Price,Discount,Ratings,Reviews Count,Category,Link
"asus vivobook 16, intel core i7-12700h, 16gb ddr4, 512gb ssd, wuxga 16:10 60hz, 16""/40.64cm, windows 11, ms office 2021, transparent silver, 1.88kg, x1605zac-mb741ws, intel iris xe graphics laptop",54990,36,3.6,32,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzg2Mjc0MDAwMjEyMTA5OjE3NTgwMTg5OTc6c3BfbXRmOjMwMDcxOTkyNjA2NDYzMjo6MDo6&url=%2FASUS-Vivobook-40-64cm-WUXGA-X1605ZAC-MB741WS%2Fdp%2FB0D7HL86WJ%2Fref%3Dsr_1_11_sspa%3Fdib%3DeyJ2IjoiMSJ9.vOQwisk65sFNw3aXnUVIdPlVvFJon0FzsQUuXT-68XFPC3rH0h2IhyTI-MtfVrGSH1K5_WBmp7TXv3UmSg_gh6iQf-nSTLVtbvaRJgZs2BvcheREz1r6GrBlH2y_nk4WGEG-r2QqoL8Kf_g_EATFaM9vAT1I4M28PZWq9fcpWhzsXOy24DqlM88rMK5wsBJDMYZyMis_8yWBiwD_rlGeh5wgNIkgP_bN3xVYMtYwTzY.973co3vf3gD1KF8VlHLXY-UvVORAMh_US0w2Skidmrw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758018997%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=CB9rF6pF8f&sp_cr=ZAZ
"hp pavilion x360, 13th gen intel core i5-1335u (16gb ddr4, 1tb ssd) fhd, 14''/35.6 cm, touchscreen 2-in-1, win 11, office 21, silver, 1.51 kg, ek1010tu/1149tu, fpr, 5mp camera, b&o, backlit laptop",71490,23,3.7,219,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzg2Mjc0MDAwMjEyMTA5OjE3NTgwMTg5OTc6c3BfbXRmOjMwMDQ1Mzk1Nzc0MzYzMjo6MDo6&url=%2FHP-Pavilion-i5-1335U-Graphics-14-ek1010TU%2Fdp%2FB0BRT8BRKY%2Fref%3Dsr_1_12_sspa%3Fdib%3DeyJ2IjoiMSJ9.vOQwisk65sFNw3aXnUVIdPlVvFJon0FzsQUuXT-68XFPC3rH0h2IhyTI-MtfVrGSH1K5_WBmp7TXv3UmSg_gh6iQf-nSTLVtbvaRJgZs2BvcheREz1r6GrBlH2y_nk4WGEG-r2QqoL8Kf_g_EATFaM9vAT1I4M28PZWq9fcpWhzsXOy24DqlM88rMK5wsBJDMYZyMis_8yWBiwD_rlGeh5wgNIkgP_bN3xVYMtYwTzY.973co3vf3gD1KF8VlHLXY-UvVORAMh_US0w2Skidmrw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758018997%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=3G75Q95nVb&sp_cr=ZAZ
"asus tuf gaming a15, amd ryzen 7 7435hs gaming laptop(nvidia rtx 3050-4gb/60w tgp/16gb ram/512gb ssd/fhd/15.6""/144hz/rgb kb/48whr/windows 11//graphite black/2.30 kg) fa506ncr-hn054w",62990,25,4.0,371,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_13?dib=eyJ2IjoiMSJ9.vOQwisk65sFNw3aXnUVIdPlVvFJon0FzsQUuXT-68XFPC3rH0h2IhyTI-MtfVrGSH1K5_WBmp7TXv3UmSg_gh6iQf-nSTLVtbvaRJgZs2BvcheREz1r6GrBlH2y_nk4WGEG-r2QqoL8Kf_g_EATFaM9vAT1I4M28PZWq9fcpWhzsXOy24DqlM88rMK5wsBJDMYZyMis_8yWBiwD_rlGeh5wgNIkgP_bN3xVYMtYwTzY.973co3vf3gD1KF8VlHLXY-UvVORAMh_US0w2Skidmrw&dib_tag=se&keywords=laptop&qid=1758018997&sr=8-13
"acer aspire go 14, intel core ultra 5 125h (14th gen),16gb ddr5 ram/512gb ssd, wuxga ips, 14.0""/35.56 cm, win 11, ms office, steel gray, 1.5 kg, ag14-71m,backlit keyboard, ai powered premium laptop",52999,27,3.5,29,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/AspireGo14-14thgen-Processor-AG14-71M-Privacy/dp/B0FDL57MKD/ref=sr_1_14?dib=eyJ2IjoiMSJ9.vOQwisk65sFNw3aXnUVIdPlVvFJon0FzsQUuXT-68XFPC3rH0h2IhyTI-MtfVrGSH1K5_WBmp7TXv3UmSg_gh6iQf-nSTLVtbvaRJgZs2BvcheREz1r6GrBlH2y_nk4WGEG-r2QqoL8Kf_g_EATFaM9vAT1I4M28PZWq9fcpWhzsXOy24DqlM88rMK5wsBJDMYZyMis_8yWBiwD_rlGeh5wgNIkgP_bN3xVYMtYwTzY.973co3vf3gD1KF8VlHLXY-UvVORAMh_US0w2Skidmrw&dib_tag=se&keywords=laptop&qid=1758018997&sr=8-14
"hp 14, 13th gen intel core i3-1315u laptop (8gb ddr4,512gb ssd) anti-glare, micro-edge, 14/35.6cm, fhd, win11, m365 basic(1yr),office home24, silver,1.4kg, fhd camera w/privacy shutter, ep0341tu",36990,27,3.9,325,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/HP-i3-1315U-Anti-Glare-Micro-Edge-ep0341TU/dp/B0F9WNRWYS/ref=sr_1_15?dib=eyJ2IjoiMSJ9.vOQwisk65sFNw3aXnUVIdPlVvFJon0FzsQUuXT-68XFPC3rH0h2IhyTI-MtfVrGSH1K5_WBmp7TXv3UmSg_gh6iQf-nSTLVtbvaRJgZs2BvcheREz1r6GrBlH2y_nk4WGEG-r2QqoL8Kf_g_EATFaM9vAT1I4M28PZWq9fcpWhzsXOy24DqlM88rMK5wsBJDMYZyMis_8yWBiwD_rlGeh5wgNIkgP_bN3xVYMtYwTzY.973co3vf3gD1KF8VlHLXY-UvVORAMh_US0w2Skidmrw&dib_tag=se&keywords=laptop&qid=1758018997&sr=8-15
"jiobook 11 with lifetime office/android 4g laptop mediatek 8788 (jioos) / octa-core/ 4gb ram / 64 emmc storage/thin and light laptop (11.6 inch, 990 grams)/ dual band wifi + sim/blue",12990,48,2.9,436,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/JioBook-Octa-Core-LPDDR4-JioOS-Expandable/dp/B0CKX9PY1H/ref=sr_1_16?dib=eyJ2IjoiMSJ9.vOQwisk65sFNw3aXnUVIdPlVvFJon0FzsQUuXT-68XFPC3rH0h2IhyTI-MtfVrGSH1K5_WBmp7TXv3UmSg_gh6iQf-nSTLVtbvaRJgZs2BvcheREz1r6GrBlH2y_nk4WGEG-r2QqoL8Kf_g_EATFaM9vAT1I4M28PZWq9fcpWhzsXOy24DqlM88rMK5wsBJDMYZyMis_8yWBiwD_rlGeh5wgNIkgP_bN3xVYMtYwTzY.973co3vf3gD1KF8VlHLXY-UvVORAMh_US0w2Skidmrw&dib_tag=se&keywords=laptop&qid=1758018997&sr=8-16
"lenovo v15 g4 amd ryzen 5 7520u 15.6 inch fhd thin & lite laptop, amd graphics, 16gb ddr5 5500mhz ram, 512gb ssd nvme, windows 11, dolby audio, arctic grey, 1 year onsite brand warranty",33640,49,4.0,160,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/Lenovo-Graphics-5500Mhz-Windows-Warranty/dp/B0F29HNJL1/ref=sr_1_17?dib=eyJ2IjoiMSJ9.vOQwisk65sFNw3aXnUVIdPlVvFJon0FzsQUuXT-68XFPC3rH0h2IhyTI-MtfVrGSH1K5_WBmp7TXv3UmSg_gh6iQf-nSTLVtbvaRJgZs2BvcheREz1r6GrBlH2y_nk4WGEG-r2QqoL8Kf_g_EATFaM9vAT1I4M28PZWq9fcpWhzsXOy24DqlM88rMK5wsBJDMYZyMis_8yWBiwD_rlGeh5wgNIkgP_bN3xVYMtYwTzY.973co3vf3gD1KF8VlHLXY-UvVORAMh_US0w2Skidmrw&dib_tag=se&keywords=laptop&qid=1758018997&sr=8-17
"acer[smartchoice aspire lite 12thgen intel core i5-12450h premium laptop(win11home/16gb ram/512gb ssd/inteluhd graphics/mso)al15-52h, 39.62cm(15.6"") fhd ips display,backlit keyboard,pure silver, 1.7kg",44990,33,4.0,468,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/Acer-i5-12450H-Windows11Home-AL15-52H-Keyboard/dp/B0DDL495SX/ref=sr_1_18?dib=eyJ2IjoiMSJ9.vOQwisk65sFNw3aXnUVIdPlVvFJon0FzsQUuXT-68XFPC3rH0h2IhyTI-MtfVrGSH1K5_WBmp7TXv3UmSg_gh6iQf-nSTLVtbvaRJgZs2BvcheREz1r6GrBlH2y_nk4WGEG-r2QqoL8Kf_g_EATFaM9vAT1I4M28PZWq9fcpWhzsXOy24DqlM88rMK5wsBJDMYZyMis_8yWBiwD_rlGeh5wgNIkgP_bN3xVYMtYwTzY.973co3vf3gD1KF8VlHLXY-UvVORAMh_US0w2Skidmrw&dib_tag=se&keywords=laptop&qid=1758018997&sr=8-18
"hp 15s, 12th gen intel core i3-1215u (8gb ddr4, 512gb ssd) anti-glare, 15.6""/39.6cm,fhd, win 11, ms office 21, silver, 1.69kg, fy5006tu/fd0751tu/fd0752tu, uhd graphics, hd camera, dual speakers laptop",34999,50,4.0,488,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/HP-i3-1215U-Anti-Glare-15-6inch-Graphics/dp/B0CJBL2QWY/ref=sr_1_19?dib=eyJ2IjoiMSJ9.vOQwisk65sFNw3aXnUVIdPlVvFJon0FzsQUuXT-68XFPC3rH0h2IhyTI-MtfVrGSH1K5_WBmp7TXv3UmSg_gh6iQf-nSTLVtbvaRJgZs2BvcheREz1r6GrBlH2y_nk4WGEG-r2QqoL8Kf_g_EATFaM9vAT1I4M28PZWq9fcpWhzsXOy24DqlM88rMK5wsBJDMYZyMis_8yWBiwD_rlGeh5wgNIkgP_bN3xVYMtYwTzY.973co3vf3gD1KF8VlHLXY-UvVORAMh_US0w2Skidmrw&dib_tag=se&keywords=laptop&qid=1758018997&sr=8-19
"lenovo smartchoice ideapad slim 3 13th gen intel core i7-13620h 15.3 inch(38.8cm) wuxga ips laptop(16gb ram/512gb ssd/windows 11/office home 2024/backlit keyboard/1yr adp free/grey/1.6kg),83k100cjin",66190,26,4.0,153,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/Lenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN/dp/B0F2162VGQ/ref=sr_1_20?dib=eyJ2IjoiMSJ9.vOQwisk65sFNw3aXnUVIdPlVvFJon0FzsQUuXT-68XFPC3rH0h2IhyTI-MtfVrGSH1K5_WBmp7TXv3UmSg_gh6iQf-nSTLVtbvaRJgZs2BvcheREz1r6GrBlH2y_nk4WGEG-r2QqoL8Kf_g_EATFaM9vAT1I4M28PZWq9fcpWhzsXOy24DqlM88rMK5wsBJDMYZyMis_8yWBiwD_rlGeh5wgNIkgP_bN3xVYMtYwTzY.973co3vf3gD1KF8VlHLXY-UvVORAMh_US0w2Skidmrw&dib_tag=se&keywords=laptop&qid=1758018997&sr=8-20
"asus vivobook 16x 13th gen,intel core i5-13420h creator/gaming laptop(nvidia rtx 3050-4gb/16gb/512gb/fhd+/16.0""/144hz/windows 11/m365 basic(1year)*/office home 2024/indie black/1.67 kg)k3605vc-rp412ws",61990,28,3.5,277,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzg2Mjc0MDAwMjEyMTA5OjE3NTgwMTg5OTc6c3BfYnRmOjMwMDQ1NjEyMTE0NTIzMjo6MDo6&url=%2FASUS-Vivobook-i5-13420H-Processor-K3605VC-RP412WS%2Fdp%2FB0DDQ6HFR8%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.vOQwisk65sFNw3aXnUVIdPlVvFJon0FzsQUuXT-68XFPC3rH0h2IhyTI-MtfVrGSH1K5_WBmp7TXv3UmSg_gh6iQf-nSTLVtbvaRJgZs2BvcheREz1r6GrBlH2y_nk4WGEG-r2QqoL8Kf_g_EATFaM9vAT1I4M28PZWq9fcpWhzsXOy24DqlM88rMK5wsBJDMYZyMis_8yWBiwD_rlGeh5wgNIkgP_bN3xVYMtYwTzY.973co3vf3gD1KF8VlHLXY-UvVORAMh_US0w2Skidmrw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758018997%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=5CuxD8s3lk&sp_cr=ZAZ
"asus vivobook 16x,intel core i7-13620h,creator/gaming laptop(rtx 3050-4gb/16gb ram/512gb ssd/fhd+/16""/144hz/backlit keyboard/m365 basic (1year)*/office home 2024/cool silver/1.8 kg) k3605vc-rp492ws",68990,33,3.0,4,Computers & Accessories > › > Laptops > › > Traditional Laptops,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzg2Mjc0MDAwMjEyMTA5OjE3NTgwMTg5OTc6c3BfYnRmOjMwMDY0MjQzOTM1MjMzMjo6MDo6&url=%2FASUS-Vivobook-i7-13620H-3050-4GB-K3605VC-RP492WS%2Fdp%2FB0FGJCV37Y%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.vOQwisk65sFNw3aXnUVIdPlVvFJon0FzsQUuXT-68XFPC3rH0h2IhyTI-MtfVrGSH1K5_WBmp7TXv3UmSg_gh6iQf-nSTLVtbvaRJgZs2BvcheREz1r6GrBlH2y_nk4WGEG-r2QqoL8Kf_g_EATFaM9vAT1I4M28PZWq9fcpWhzsXOy24DqlM88rMK5wsBJDMYZyMis_8yWBiwD_rlGeh5wgNIkgP_bN3xVYMtYwTzY.973co3vf3gD1KF8VlHLXY-UvVORAMh_US0w2Skidmrw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1758018997%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=vVZRhIubJy&sp_cr=ZAZ
